match_id,team,opponent,match_won,rank_diff,titles_diff,hist_win_pct_diff,goals_scored_diff,goals_conceded_diff,squad_value_diff,avg_rating_diff,star_player_diff,avg_age_diff,attack_rating_diff,midfield_rating_diff,defense_rating_diff,manager_experience_diff,manager_win_rate_diff,manager_trophies_diff
535,Portugal,Costa Rica,1,-29,0,0.24,0.8999999999999999,-0.30000000000000004,920,7.0,6,0.7333333333333343,4.666666666666671,9.400000000000006,7.400000000000006,-1,0.25,1
536,Mexico,Senegal,0,4,0,-0.06000000000000005,-0.09999999999999987,0.30000000000000004,-70,-1.2666666666666657,1,1.3333333333333321,-2.3333333333333286,-3.4000000000000057,1.0,-3,-0.020000000000000018,-1
536,Senegal,Mexico,0,-4,0,0.06000000000000005,0.09999999999999987,-0.30000000000000004,70,1.2666666666666657,-1,-1.3333333333333321,2.3333333333333286,3.4000000000000057,-1.0,3,0.020000000000000018,1
537,Senegal,Iraq,0,-24,0,0.17000000000000004,0.3999999999999999,-0.19999999999999996,255,7.333333333333343,9,-0.6666666666666679,9.333333333333329,8.0,6.6000000000000085,4,0.12,1
537,Iraq,Senegal,0,24,0,-0.17000000000000004,-0.3999999999999999,0.19999999999999996,-255,-7.333333333333343,-9,0.6666666666666679,-9.333333333333329,-8.0,-6.6000000000000085,-4,-0.12,-1
538,France,Senegal,1,-15,2,0.15999999999999992,0.8000000000000003,-0.09999999999999998,910,4.266666666666666,5,1.0666666666666664,4.333333333333329,2.799999999999997,4.3999999999999915,-2,0.14,1
538,Senegal,France,0,15,-2,-0.15999999999999992,-0.8000000000000003,0.09999999999999998,-910,-4.266666666666666,-5,-1.0666666666666664,-4.333333333333329,-2.799999999999997,-4.3999999999999915,2,-0.14,-1
539,Colombia,Sweden,1,-14,0,0.09999999999999998,0.30000000000000004,-0.19999999999999996,80,5.533333333333331,8,1.2666666666666657,3.0,5.0,7.0,2,0.09999999999999998,1
539,Sweden,Colombia,0,14,0,-0.09999999999999998,-0.30000000000000004,0.19999999999999996,-80,-5.533333333333331,-8,-1.2666666666666657,-3.0,-5.0,-7.0,-2,-0.09999999999999998,-1
540,Panama,Japan,0,21,0,-0.17000000000000004,-0.7,0.2999999999999998,-235,-6.733333333333334,-6,0.7333333333333307,-6.0,-7.400000000000006,-7.400000000000006,-4,-0.14,-4
540,Japan,Panama,0,-21,0,0.17000000000000004,0.7,-0.2999999999999998,235,6.733333333333334,6,-0.7333333333333307,6.0,7.400000000000006,7.400000000000006,4,0.14,4
541,England,Denmark,1,-15,1,0.14,0.6000000000000001,-0.20000000000000007,990,4.666666666666657,7,-0.5333333333333314,6.666666666666657,3.200000000000003,4.599999999999994,7,0.17000000000000004,5
541,Denmark,England,0,15,-1,-0.14,-0.6000000000000001,0.20000000000000007,-990,-4.666666666666657,-7,0.5333333333333314,-6.666666666666657,-3.200000000000003,-4.599999999999994,-7,-0.17000000000000004,-5
542,Qatar,New Zealand,1,-8,0,0.030000000000000027,0.20000000000000007,-0.09999999999999987,20,3.2666666666666657,3,-0.1999999999999993,3.333333333333343,1.5999999999999943,5.799999999999997,2,-0.010000000000000009,0
542,New Zealand,Qatar,0,8,0,-0.030000000000000027,-0.20000000000000007,0.09999999999999987,-20,-3.2666666666666657,-3,0.1999999999999993,-3.333333333333343,-1.5999999999999943,-5.799999999999997,-2,0.010000000000000009,0
543,Ecuador,Croatia,0,17,0,-0.12999999999999995,-0.30000000000000004,-0.09999999999999987,-210,-4.599999999999994,-5,-0.8666666666666671,-7.333333333333329,-4.400000000000006,-3.0,1,-0.15000000000000002,-1
543,Croatia,Ecuador,1,-17,0,0.12999999999999995,0.30000000000000004,0.09999999999999987,210,4.599999999999994,5,0.8666666666666671,7.333333333333329,4.400000000000006,3.0,-1,0.15000000000000002,1
544,Canada,Switzerland,0,17,0,-0.04999999999999999,-0.09999999999999987,0.10000000000000009,-80,-4.599999999999994,-3,-0.3999999999999986,-6.333333333333329,-4.799999999999997,-3.4000000000000057,-11,-0.12000000000000005,-3
544,Switzerland,Canada,0,-17,0,0.04999999999999999,0.09999999999999987,-0.10000000000000009,80,4.599999999999994,3,0.3999999999999986,6.333333333333329,4.799999999999997,3.4000000000000057,11,0.12000000000000005,3
545,Ivory Coast,Colombia,0,33,0,-0.13999999999999996,-0.3999999999999999,0.10000000000000009,-60,-10.599999999999994,-12,-3.0666666666666664,-7.666666666666671,-11.599999999999994,-10.799999999999997,-4,-0.18,-3
545,Colombia,Ivory Coast,1,-33,0,0.13999999999999996,0.3999999999999999,-0.10000000000000009,60,10.599999999999994,12,3.0666666666666664,7.666666666666671,11.599999999999994,10.799999999999997,4,0.18,3
546,Ghana,Saudi Arabia,0,5,0,0.019999999999999962,0.09999999999999987,0.0,80,-1.5333333333333314,-3,0.0,0.3333333333333286,-5.3999999999999915,0.5999999999999943,3,0.09000000000000002,0
546,Saudi Arabia,Ghana,1,-5,0,-0.019999999999999962,-0.09999999999999987,0.0,-80,1.5333333333333314,3,0.0,-0.3333333333333286,5.3999999999999915,-0.5999999999999943,-3,-0.09000000000000002,0
547,Argentina,South Korea,0,-21,3,0.21999999999999997,0.7000000000000002,-0.30000000000000004,840,5.6000000000000085,4,1.1333333333333329,6.333333333333329,4.400000000000006,6.599999999999994,5,0.27999999999999997,4
547,South Korea,Argentina,0,21,-3,-0.21999999999999997,-0.7000000000000002,0.30000000000000004,-840,-5.6000000000000085,-4,-1.1333333333333329,-6.333333333333329,-4.400000000000006,-6.599999999999994,-5,-0.27999999999999997,-4
548,Qatar,Panama,0,3,0,0.0,0.10000000000000009,-0.09999999999999987,5,1.2666666666666657,3,0.46666666666666856,2.333333333333343,1.5999999999999943,1.4000000000000057,-3,0.0,0
548,Panama,Qatar,0,-3,0,0.0,-0.10000000000000009,0.09999999999999987,-5,-1.2666666666666657,-3,-0.46666666666666856,-2.333333333333343,-1.5999999999999943,-1.4000000000000057,3,0.0,0
549,Ivory Coast,Costa Rica,1,7,0,0.04999999999999999,0.19999999999999996,-0.19999999999999996,200,-1.7999999999999972,-2,-1.533333333333335,-2.6666666666666714,-1.3999999999999915,-0.20000000000000284,-5,0.04999999999999999,1
549,Costa Rica,Ivory Coast,0,-7,0,-0.04999999999999999,-0.19999999999999996,0.19999999999999996,-200,1.7999999999999972,2,1.533333333333335,2.6666666666666714,1.3999999999999915,0.20000000000000284,5,-0.04999999999999999,-1
550,USA,Germany,1,3,-4,-0.07999999999999996,-0.3999999999999999,0.0,-500,-1.3333333333333428,0,-1.0666666666666664,-0.3333333333333286,-2.3999999999999915,-1.0,-2,-0.10999999999999999,0
550,Germany,USA,0,-3,4,0.07999999999999996,0.3999999999999999,0.0,500,1.3333333333333428,0,1.0666666666666664,0.3333333333333286,2.3999999999999915,1.0,2,0.10999999999999999,0
551,USA,Iran,0,-5,0,0.030000000000000027,0.19999999999999996,0.29999999999999993,270,0.06666666666666288,3,0.33333333333333215,0.3333333333333286,-1.5999999999999943,2.4000000000000057,0,0.010000000000000009,-1
551,Iran,USA,1,5,0,-0.030000000000000027,-0.19999999999999996,-0.29999999999999993,-270,-0.06666666666666288,-3,-0.33333333333333215,-0.3333333333333286,1.5999999999999943,-2.4000000000000057,0,-0.010000000000000009,1
552,Algeria,Iran,0,13,0,-0.04999999999999999,-0.10000000000000009,0.09999999999999998,50,-6.933333333333337,-7,-1.1999999999999993,-8.333333333333343,-6.599999999999994,-5.599999999999994,1,-0.010000000000000009,1
552,Iran,Algeria,1,-13,0,0.04999999999999999,0.10000000000000009,-0.09999999999999998,-50,6.933333333333337,7,1.1999999999999993,8.333333333333343,6.599999999999994,5.599999999999994,-1,0.010000000000000009,-1
553,Iraq,Paraguay,0,-5,0,-0.030000000000000027,0.0,0.0,-60,1.1999999999999886,-4,-1.2666666666666657,0.6666666666666714,-0.20000000000000284,1.7999999999999972,0,-0.04999999999999999,0
553,Paraguay,Iraq,1,5,0,0.030000000000000027,0.0,0.0,60,-1.1999999999999886,4,1.2666666666666657,-0.6666666666666714,0.20000000000000284,-1.7999999999999972,0,0.04999999999999999,0
554,Iraq,Saudi Arabia,0,2,0,-0.030000000000000027,-0.10000000000000009,0.0,-35,-1.13333333333334,-3,0.3333333333333357,-2.3333333333333286,-2.5999999999999943,0.19999999999998863,11,0.020000000000000018,0
554,Saudi Arabia,Iraq,0,-2,0,0.030000000000000027,0.10000000000000009,0.0,35,1.13333333333334,3,-0.3333333333333357,2.3333333333333286,2.5999999999999943,-0.19999999999998863,-11,-0.020000000000000018,0
555,New Zealand,Chile,1,3,0,-0.08000000000000002,-0.29999999999999993,0.09999999999999987,-80,-1.86666666666666,-1,-0.06666666666666643,-0.3333333333333428,-0.20000000000000284,-4.599999999999994,-5,0.010000000000000009,-2
555,Chile,New Zealand,0,-3,0,0.08000000000000002,0.29999999999999993,-0.09999999999999987,80,1.86666666666666,1,0.06666666666666643,0.3333333333333428,0.20000000000000284,4.599999999999994,5,-0.010000000000000009,2
556,Iraq,Denmark,0,22,0,-0.14,-0.5,0.09999999999999987,-275,-6.333333333333343,-7,-0.5999999999999979,-7.0,-7.0,-6.6000000000000085,0,-0.12,-2
556,Denmark,Iraq,1,-22,0,0.14,0.5,-0.09999999999999987,275,6.333333333333343,7,0.5999999999999979,7.0,7.0,6.6000000000000085,0,0.12,2
557,Chile,Algeria,1,12,0,-0.010000000000000009,0.0,0.30000000000000004,-20,-0.5333333333333314,2,1.5999999999999979,-0.6666666666666572,-1.0,-0.20000000000000284,1,-0.08999999999999997,0
557,Algeria,Chile,0,-12,0,0.010000000000000009,0.0,-0.30000000000000004,20,0.5333333333333314,-2,-1.5999999999999979,0.6666666666666572,1.0,0.20000000000000284,-1,0.08999999999999997,0
558,Peru,Turkey,0,21,0,-0.040000000000000036,-0.3999999999999999,-0.10000000000000009,-150,-6.799999999999997,-8,0.8000000000000007,-7.0,-6.400000000000006,-6.0,1,-0.030000000000000027,0
558,Turkey,Peru,1,-21,0,0.040000000000000036,0.3999999999999999,0.10000000000000009,150,6.799999999999997,8,-0.8000000000000007,7.0,6.400000000000006,6.0,-1,0.030000000000000027,0
559,Iran,Spain,0,17,-1,-0.19000000000000006,-0.7,0.09999999999999998,-920,-4.333333333333329,-5,-0.9333333333333336,-1.6666666666666572,-4.0,-7.6000000000000085,-1,-0.17000000000000004,-5
559,Spain,Iran,1,-17,1,0.19000000000000006,0.7,-0.09999999999999998,920,4.333333333333329,5,0.9333333333333336,1.6666666666666572,4.0,7.6000000000000085,1,0.17000000000000004,5
560,Senegal,Australia,1,-6,0,0.07000000000000006,0.09999999999999987,-0.19999999999999996,170,2.8666666666666742,2,-0.8000000000000007,5.333333333333329,3.200000000000003,2.0,-1,0.07,1
560,Australia,Senegal,0,6,0,-0.07000000000000006,-0.09999999999999987,0.19999999999999996,-170,-2.8666666666666742,-2,0.8000000000000007,-5.333333333333329,-3.200000000000003,-2.0,1,-0.07,-1
561,Jamaica,Turkey,0,12,0,-0.06,-0.2999999999999998,0.09999999999999987,-145,-4.733333333333334,-5,2.0,-3.3333333333333286,-3.0,-6.800000000000011,2,-0.030000000000000027,2
561,Turkey,Jamaica,0,-12,0,0.06,0.2999999999999998,-0.09999999999999987,145,4.733333333333334,5,-2.0,3.3333333333333286,3.0,6.800000000000011,-2,0.030000000000000027,-2
562,Spain,Denmark,1,-16,1,0.17000000000000004,0.5,-0.30000000000000004,690,5.933333333333323,6,0.3333333333333357,5.666666666666657,4.799999999999997,7.200000000000003,0,0.15000000000000002,4
562,Denmark,Spain,0,16,-1,-0.17000000000000004,-0.5,0.30000000000000004,-690,-5.933333333333323,-6,-0.3333333333333357,-5.666666666666657,-4.799999999999997,-7.200000000000003,0,-0.15000000000000002,-4
563,Iran,Canada,0,-15,0,0.03999999999999998,0.0,-0.4,-100,5.86666666666666,2,-0.13333333333333286,9.0,6.0,3.0,6,0.07,-1
563,Canada,Iran,1,15,0,-0.03999999999999998,0.0,0.4,100,-5.86666666666666,-2,0.13333333333333286,-9.0,-6.0,-3.0,-6,-0.07,1
564,South Korea,Tunisia,1,-10,0,0.08000000000000002,0.2999999999999998,0.0,115,2.2666666666666657,1,-0.7333333333333343,2.3333333333333286,0.7999999999999972,2.5999999999999943,0,0.03999999999999998,0
564,Tunisia,South Korea,0,10,0,-0.08000000000000002,-0.2999999999999998,0.0,-115,-2.2666666666666657,-1,0.7333333333333343,-2.3333333333333286,-0.7999999999999972,-2.5999999999999943,0,-0.03999999999999998,0
565,Saudi Arabia,Canada,1,4,0,-0.04999999999999999,-0.19999999999999996,-0.10000000000000009,-110,-0.9333333333333371,-3,-0.46666666666666856,0.3333333333333286,0.7999999999999972,-3.3999999999999915,-4,-0.04999999999999999,-2
565,Canada,Saudi Arabia,0,-4,0,0.04999999999999999,0.19999999999999996,0.10000000000000009,110,0.9333333333333371,3,0.46666666666666856,-0.3333333333333286,-0.7999999999999972,3.3999999999999915,4,0.04999999999999999,2
566,Saudi Arabia,Panama,0,2,0,0.020000000000000018,0.10000000000000009,-0.19999999999999996,25,0.5333333333333314,1,0.0,-0.3333333333333286,2.5999999999999943,-0.3999999999999915,-12,-0.020000000000000018,0
566,Panama,Saudi Arabia,0,-2,0,-0.020000000000000018,-0.10000000000000009,0.19999999999999996,-25,-0.5333333333333314,-1,0.0,0.3333333333333286,-2.5999999999999943,0.3999999999999915,12,0.020000000000000018,0
567,Austria,Chile,1,-18,0,0.030000000000000027,0.10000000000000009,-0.10000000000000009,80,4.333333333333343,7,1.0,6.0,4.200000000000003,4.200000000000003,0,0.010000000000000009,-2
567,Chile,Austria,0,18,0,-0.030000000000000027,-0.10000000000000009,0.10000000000000009,-80,-4.333333333333343,-7,-1.0,-6.0,-4.200000000000003,-4.200000000000003,0,-0.010000000000000009,2
568,Japan,Uzbekistan,1,-26,0,0.19000000000000006,0.7,0.0,240,6.733333333333334,5,-0.8000000000000007,5.333333333333329,6.200000000000003,8.200000000000003,12,0.18000000000000005,4
568,Uzbekistan,Japan,0,26,0,-0.19000000000000006,-0.7,0.0,-240,-6.733333333333334,-5,0.8000000000000007,-5.333333333333329,-6.200000000000003,-8.200000000000003,-12,-0.18000000000000005,-4
569,Italy,Colombia,0,-1,4,-0.010000000000000009,-0.09999999999999987,-0.09999999999999998,380,-0.7333333333333343,-2,-1.5333333333333314,2.3333333333333286,-2.0,-1.1999999999999886,4,-0.030000000000000027,-1
569,Colombia,Italy,1,1,-4,0.010000000000000009,0.09999999999999987,0.09999999999999998,-380,0.7333333333333343,2,1.5333333333333314,-2.3333333333333286,2.0,1.1999999999999886,-4,0.030000000000000027,1
570,Netherlands,Mexico,0,-13,0,0.13,0.5,-0.19999999999999996,530,3.066666666666663,4,1.4000000000000021,5.333333333333329,5.200000000000003,0.5999999999999943,1,0.08999999999999997,2
570,Mexico,Netherlands,0,13,0,-0.13,-0.5,0.19999999999999996,-530,-3.066666666666663,-4,-1.4000000000000021,-5.333333333333329,-5.200000000000003,-0.5999999999999943,-1,-0.08999999999999997,-2
571,Turkey,Iraq,1,-15,0,0.08000000000000002,0.3999999999999999,0.10000000000000009,195,5.6000000000000085,7,-1.3333333333333357,7.333333333333329,4.200000000000003,5.800000000000011,-3,0.07,0
571,Iraq,Turkey,0,15,0,-0.08000000000000002,-0.3999999999999999,-0.10000000000000009,-195,-5.6000000000000085,-7,1.3333333333333357,-7.333333333333329,-4.200000000000003,-5.800000000000011,3,-0.07,0
572,Cameroon,Nigeria,0,4,0,-0.050000000000000044,-0.19999999999999996,0.09999999999999987,-140,-2.0,-1,-2.866666666666667,-1.0,-2.1999999999999886,-2.799999999999997,-2,-0.03999999999999998,-4
572,Nigeria,Cameroon,0,-4,0,0.050000000000000044,0.19999999999999996,-0.09999999999999987,140,2.0,1,2.866666666666667,1.0,2.1999999999999886,2.799999999999997,2,0.03999999999999998,4
573,Italy,Denmark,1,-10,4,0.06999999999999995,0.10000000000000009,-0.20000000000000007,390,3.3999999999999915,4,-0.466666666666665,5.666666666666657,1.0,4.200000000000003,4,0.07999999999999996,1
573,Denmark,Italy,0,10,-4,-0.06999999999999995,-0.10000000000000009,0.20000000000000007,-390,-3.3999999999999915,-4,0.466666666666665,-5.666666666666657,-1.0,-4.200000000000003,-4,-0.07999999999999996,-1
574,Iran,Ghana,1,-24,0,0.07,0.10000000000000009,-0.29999999999999993,-70,8.333333333333329,8,0.3333333333333357,8.333333333333343,10.599999999999994,5.799999999999997,7,0.02999999999999997,1
574,Ghana,Iran,0,24,0,-0.07,-0.10000000000000009,0.29999999999999993,70,-8.333333333333329,-8,-0.3333333333333357,-8.333333333333343,-10.599999999999994,-5.799999999999997,-7,-0.02999999999999997,-1
575,Costa Rica,Chile,1,-9,0,-0.02999999999999997,-0.09999999999999987,0.0,-50,1.2000000000000028,0,-0.2666666666666657,3.3333333333333286,-0.4000000000000057,1.0,0,0.0,-2
575,Chile,Costa Rica,0,9,0,0.02999999999999997,0.09999999999999987,0.0,50,-1.2000000000000028,0,0.2666666666666657,-3.3333333333333286,0.4000000000000057,-1.0,0,0.0,2
576,Brazil,Austria,1,-22,5,0.26999999999999996,0.9999999999999998,-0.19999999999999996,910,6.466666666666654,3,-1.3333333333333321,3.3333333333333286,5.799999999999997,8.200000000000003,4,0.28,5
576,Austria,Brazil,0,22,-5,-0.26999999999999996,-0.9999999999999998,0.19999999999999996,-910,-6.466666666666654,-3,1.3333333333333321,-3.3333333333333286,-5.799999999999997,-8.200000000000003,-4,-0.28,-5
577,Egypt,Saudi Arabia,1,-8,0,0.04999999999999999,0.09999999999999987,-0.19999999999999996,70,1.86666666666666,5,2.6000000000000014,1.6666666666666714,0.20000000000000284,3.5999999999999943,13,0.06,0
577,Saudi Arabia,Egypt,0,8,0,-0.04999999999999999,-0.09999999999999987,0.19999999999999996,-70,-1.86666666666666,-5,-2.6000000000000014,-1.6666666666666714,-0.20000000000000284,-3.5999999999999943,-13,-0.06,0
578,New Zealand,South Korea,0,26,0,-0.15000000000000002,-0.4999999999999999,0.2999999999999998,-180,-6.666666666666657,-6,0.33333333333333215,-4.666666666666671,-4.799999999999997,-9.599999999999994,-4,-0.02999999999999997,-2
578,South Korea,New Zealand,1,-26,0,0.15000000000000002,0.4999999999999999,-0.2999999999999998,180,6.666666666666657,6,-0.33333333333333215,4.666666666666671,4.799999999999997,9.599999999999994,4,0.02999999999999997,2
579,Ivory Coast,Iraq,1,2,0,0.08000000000000002,0.30000000000000004,-0.09999999999999987,225,-0.13333333333332575,1,-1.4000000000000021,2.666666666666657,-1.5999999999999943,1.2000000000000028,-4,0.04999999999999999,1
579,Iraq,Ivory Coast,0,-2,0,-0.08000000000000002,-0.30000000000000004,0.09999999999999987,-225,0.13333333333332575,-1,1.4000000000000021,-2.666666666666657,1.5999999999999943,-1.2000000000000028,4,-0.04999999999999999,-1
580,Brazil,New Zealand,1,-43,5,0.38,1.4,-0.3999999999999999,1070,12.666666666666657,11,-0.2666666666666657,9.666666666666671,10.200000000000003,17.0,9,0.28,5
580,New Zealand,Brazil,0,43,-5,-0.38,-1.4,0.3999999999999999,-1070,-12.666666666666657,-11,0.2666666666666657,-9.666666666666671,-10.200000000000003,-17.0,-9,-0.28,-5
581,Iraq,Sweden,0,17,0,-0.12,-0.3999999999999999,0.0,-205,-4.933333333333337,-5,-0.3999999999999986,-7.333333333333329,-5.0,-5.0,2,-0.13,-3
581,Sweden,Iraq,0,-17,0,0.12,0.3999999999999999,0.0,205,4.933333333333337,5,0.3999999999999986,7.333333333333329,5.0,5.0,-2,0.13,3
582,Senegal,Turkey,0,-9,0,0.09000000000000002,0.0,-0.30000000000000004,60,1.7333333333333343,2,0.6666666666666679,2.0,3.799999999999997,0.7999999999999972,7,0.04999999999999999,1
582,Turkey,Senegal,0,9,0,-0.09000000000000002,0.0,0.30000000000000004,-60,-1.7333333333333343,-2,-0.6666666666666679,-2.0,-3.799999999999997,-0.7999999999999972,-7,-0.04999999999999999,-1
583,Belgium,Denmark,1,-13,0,0.10999999999999999,0.3999999999999999,0.0,340,3.86666666666666,6,-1.2666666666666657,6.0,2.799999999999997,3.3999999999999915,6,0.12,4
583,Denmark,Belgium,0,13,0,-0.10999999999999999,-0.3999999999999999,0.0,-340,-3.86666666666666,-6,1.2666666666666657,-6.0,-2.799999999999997,-3.3999999999999915,-6,-0.12,-4
584,Algeria,Uzbekistan,1,-9,0,0.08000000000000002,0.19999999999999996,-0.10000000000000009,90,0.3999999999999915,-2,-0.9333333333333336,-0.6666666666666714,0.0,1.2000000000000028,7,0.13,2
584,Uzbekistan,Algeria,0,9,0,-0.08000000000000002,-0.19999999999999996,0.10000000000000009,-90,-0.3999999999999915,2,0.9333333333333336,0.6666666666666714,0.0,-1.2000000000000028,-7,-0.13,-2
585,Senegal,Iran,1,-3,0,0.050000000000000044,0.09999999999999987,0.09999999999999998,210,-0.5999999999999943,1,-0.6666666666666679,-1.6666666666666714,0.20000000000000284,0.4000000000000057,5,0.020000000000000018,0
585,Iran,Senegal,0,3,0,-0.050000000000000044,-0.09999999999999987,-0.09999999999999998,-210,0.5999999999999943,-1,0.6666666666666679,1.6666666666666714,-0.20000000000000284,-0.4000000000000057,-5,-0.020000000000000018,0
586,Qatar,Brazil,0,35,-5,-0.35,-1.1999999999999997,0.30000000000000004,-1050,-9.399999999999991,-8,0.06666666666666643,-6.333333333333329,-8.600000000000009,-11.200000000000003,-7,-0.29000000000000004,-5
586,Brazil,Qatar,1,-35,5,0.35,1.1999999999999997,-0.30000000000000004,1050,9.399999999999991,8,-0.06666666666666643,6.333333333333329,8.600000000000009,11.200000000000003,7,0.29000000000000004,5
587,Jamaica,Uruguay,1,24,-2,-0.17000000000000004,-0.5,0.2999999999999998,-395,-7.733333333333334,-10,0.7999999999999972,-5.333333333333329,-5.3999999999999915,-10.0,-6,-0.13999999999999996,-3
587,Uruguay,Jamaica,0,-24,2,0.17000000000000004,0.5,-0.2999999999999998,395,7.733333333333334,10,-0.7999999999999972,5.333333333333329,5.3999999999999915,10.0,6,0.13999999999999996,3
588,Jamaica,Croatia,0,27,0,-0.17999999999999994,-0.3999999999999999,0.19999999999999996,-335,-7.799999999999997,-10,-0.40000000000000213,-8.666666666666657,-5.799999999999997,-9.800000000000011,0,-0.12000000000000005,-1
588,Croatia,Jamaica,1,-27,0,0.17999999999999994,0.3999999999999999,-0.19999999999999996,335,7.799999999999997,10,0.40000000000000213,8.666666666666657,5.799999999999997,9.800000000000011,0,0.12000000000000005,1
589,Ghana,South Korea,0,22,0,-0.08000000000000002,-0.19999999999999996,0.09999999999999987,-60,-5.666666666666657,-8,-0.3333333333333357,-3.6666666666666714,-7.599999999999994,-5.0,-8,0.030000000000000027,-2
589,South Korea,Ghana,1,-22,0,0.08000000000000002,0.19999999999999996,-0.09999999999999987,60,5.666666666666657,8,0.3333333333333357,3.6666666666666714,7.599999999999994,5.0,8,-0.030000000000000027,2
590,Mexico,Panama,1,-16,0,0.09999999999999998,0.30000000000000004,-0.09999999999999987,175,5.466666666666669,8,1.0,4.333333333333343,4.599999999999994,7.400000000000006,0,0.09999999999999998,0
590,Panama,Mexico,0,16,0,-0.09999999999999998,-0.30000000000000004,0.09999999999999987,-175,-5.466666666666669,-8,-1.0,-4.333333333333343,-4.599999999999994,-7.400000000000006,0,-0.09999999999999998,0
591,Egypt,Belgium,0,25,0,-0.16999999999999998,-0.7,-0.10000000000000009,-510,-7.200000000000003,-5,2.9333333333333336,-9.0,-7.0,-6.599999999999994,-4,-0.2,-6
591,Belgium,Egypt,1,-25,0,0.16999999999999998,0.7,0.10000000000000009,510,7.200000000000003,5,-2.9333333333333336,9.0,7.0,6.599999999999994,4,0.2,6
592,Mexico,Brazil,0,16,-5,-0.25,-0.9999999999999998,0.30000000000000004,-880,-5.199999999999989,-3,0.5999999999999979,-4.333333333333329,-5.6000000000000085,-5.200000000000003,-4,-0.19000000000000006,-5
592,Brazil,Mexico,0,-16,5,0.25,0.9999999999999998,-0.30000000000000004,880,5.199999999999989,3,-0.5999999999999979,4.333333333333329,5.6000000000000085,5.200000000000003,4,0.19000000000000006,5
593,Australia,Costa Rica,0,-13,0,0.06999999999999995,0.19999999999999996,-0.10000000000000009,60,2.799999999999997,4,0.0,-1.3333333333333286,5.0,3.200000000000003,4,0.04999999999999999,0
593,Costa Rica,Australia,0,13,0,-0.06999999999999995,-0.19999999999999996,0.10000000000000009,-60,-2.799999999999997,-4,0.0,1.3333333333333286,-5.0,-3.200000000000003,-4,-0.04999999999999999,0
594,Panama,South Korea,0,15,0,-0.12,-0.3999999999999999,0.2999999999999998,-165,-4.666666666666657,-6,-0.3333333333333357,-3.6666666666666714,-4.799999999999997,-5.200000000000003,1,-0.03999999999999998,-2
594,South Korea,Panama,1,-15,0,0.12,0.3999999999999999,-0.2999999999999998,165,4.666666666666657,6,0.3333333333333357,3.6666666666666714,4.799999999999997,5.200000000000003,-1,0.03999999999999998,2
595,Sweden,Netherlands,0,16,0,-0.12,-0.40000000000000013,0.09999999999999987,-510,-4.200000000000003,-9,-1.6666666666666679,-5.0,-4.799999999999997,-3.200000000000003,-4,-0.05999999999999994,1
595,Netherlands,Sweden,1,-16,0,0.12,0.40000000000000013,-0.09999999999999987,510,4.200000000000003,9,1.6666666666666679,5.0,4.799999999999997,3.200000000000003,4,0.05999999999999994,-1
596,Jamaica,Egypt,1,7,0,-0.06,-0.09999999999999987,0.3999999999999999,-55,-2.1333333333333258,-6,-1.6000000000000014,0.0,-1.5999999999999943,-4.400000000000006,-3,0.0,2
596,Egypt,Jamaica,0,-7,0,0.06,0.09999999999999987,-0.3999999999999999,55,2.1333333333333258,6,1.6000000000000014,0.0,1.5999999999999943,4.400000000000006,3,0.0,-2
597,Uruguay,Turkey,1,-12,2,0.11000000000000004,0.20000000000000018,-0.19999999999999996,250,3.0,5,1.2000000000000028,2.0,2.3999999999999915,3.1999999999999886,8,0.10999999999999993,5
597,Turkey,Uruguay,0,12,-2,-0.11000000000000004,-0.20000000000000018,0.19999999999999996,-250,-3.0,-5,-1.2000000000000028,-2.0,-2.3999999999999915,-3.1999999999999886,-8,-0.10999999999999993,-5
598,South Korea,Qatar,1,-18,0,0.12,0.2999999999999998,-0.19999999999999996,160,3.3999999999999915,3,-0.13333333333333286,1.3333333333333286,3.200000000000003,3.799999999999997,2,0.03999999999999998,2
598,Qatar,South Korea,0,18,0,-0.12,-0.2999999999999998,0.19999999999999996,-160,-3.3999999999999915,-3,0.13333333333333286,-1.3333333333333286,-3.200000000000003,-3.799999999999997,-2,-0.03999999999999998,-2
599,South Korea,Algeria,1,-11,0,0.06,0.19999999999999996,0.10000000000000009,80,4.266666666666666,7,1.1999999999999993,3.6666666666666714,3.5999999999999943,4.799999999999997,0,-0.04999999999999999,0
599,Algeria,South Korea,0,11,0,-0.06,-0.19999999999999996,-0.10000000000000009,-80,-4.266666666666666,-7,-1.1999999999999993,-3.6666666666666714,-3.5999999999999943,-4.799999999999997,0,0.04999999999999999,0
600,Paraguay,Switzerland,0,28,0,-0.09999999999999998,-0.3999999999999999,0.0,-165,-7.86666666666666,-5,0.7333333333333343,-9.0,-6.3999999999999915,-8.400000000000006,-4,-0.10000000000000003,-5
600,Switzerland,Paraguay,1,-28,0,0.09999999999999998,0.3999999999999999,0.0,165,7.86666666666666,5,-0.7333333333333343,9.0,6.3999999999999915,8.400000000000006,4,0.10000000000000003,5
601,Jamaica,Iran,0,18,0,-0.09999999999999998,-0.19999999999999996,0.4999999999999999,5,-7.066666666666663,-6,0.6666666666666643,-7.0,-6.599999999999994,-7.200000000000003,0,-0.06,1
601,Iran,Jamaica,0,-18,0,0.09999999999999998,0.19999999999999996,-0.4999999999999999,-5,7.066666666666663,6,-0.6666666666666643,7.0,6.599999999999994,7.200000000000003,0,0.06,-1
